date,region,product,units_sold,price,revenue,promotion_flag,discount_pct,temperature,rainfall_mm,is_holiday
17-09-2024,East,Cola_Classic,1533,32.6,49972.68,1,18.51,29.76,0.33,0
17-09-2024,East,Cola_Zero,784,45,35280,0,0,27.47,0.14,0
17-09-2024,West,Cola_Classic,1111,35.93,39915.66,1,10.18,19.27,0.53,0
17-09-2024,West,Cola_Zero,782,45,35190,0,0,28.11,1.73,0
18-09-2024,North,Cola_Classic,1189,40,47560,0,0,26.99,3.17,0
18-09-2024,North,Cola_Zero,849,45,38205,0,0,35.12,0.04,0
18-09-2024,South,Cola_Classic,1134,40,45360,0,0,24.73,0.21,0
18-09-2024,South,Cola_Zero,710,45,31950,0,0,25.05,0.9,0
18-09-2024,East,Cola_Classic,1089,40,43560,0,0,23.4,2.11,0
18-09-2024,East,Cola_Zero,871,42.74,37227.99,1,5.02,25.07,0.62,0
18-09-2024,West,Cola_Classic,1135,40,45400,0,0,26.86,0.24,0
18-09-2024,West,Cola_Zero,653,45,29385,0,0,25.95,2.66,0
19-09-2024,North,Cola_Classic,1043,40,41720,0,0,23.91,0.49,0
19-09-2024,North,Cola_Zero,714,45,32130,0,0,21.77,1.85,0
19-09-2024,South,Cola_Classic,1141,40,45640,0,0,24.51,0.2,0
19-09-2024,South,Cola_Zero,784,41.31,32386.85,1,8.2,23.67,2.45,0
19-09-2024,East,Cola_Classic,1160,40,46400,0,0,24.3,0.26,0
19-09-2024,East,Cola_Zero,788,45,35460,0,0,20.6,0.42,0
19-09-2024,West,Cola_Classic,1107,40,44280,0,0,27.75,0.46,0
19-09-2024,West,Cola_Zero,671,45,30195,0,0,23.97,2.58,0
20-09-2024,North,Cola_Classic,1077,40,43080,0,0,24.63,1.11,0
20-09-2024,North,Cola_Zero,721,45,32445,0,0,27.87,1,0
20-09-2024,South,Cola_Classic,1101,40,44040,0,0,25.51,1.08,0
20-09-2024,South,Cola_Zero,912,39.9,36390.6,1,11.33,23.69,2.2,0
20-09-2024,East,Cola_Classic,1051,40,42040,0,0,22.05,0.04,0
20-09-2024,East,Cola_Zero,775,45,34875,0,0,21.5,0.31,0
20-09-2024,West,Cola_Classic,1210,40,48400,0,0,33.33,0.3,0
20-09-2024,West,Cola_Zero,813,45,36585,0,0,24.84,0.36,0
21-09-2024,North,Cola_Classic,1141,40,45640,0,0,22.71,0.28,0
21-09-2024,North,Cola_Zero,915,41.53,37996.39,1,7.72,21.43,0.63,0
21-09-2024,South,Cola_Classic,1132,40,45280,0,0,26.66,2.86,0
21-09-2024,South,Cola_Zero,756,45,34020,0,0,26.7,0.61,0
21-09-2024,East,Cola_Classic,1089,40,43560,0,0,24.6,0.57,0
21-09-2024,East,Cola_Zero,801,45,36045,0,0,24.89,0.74,0
21-09-2024,West,Cola_Classic,1396,36.29,50665.35,1,9.27,26.29,1.21,0
21-09-2024,West,Cola_Zero,670,45,30150,0,0,26.09,0.47,0
22-09-2024,North,Cola_Classic,1159,40,46360,0,0,24.74,1.88,0
22-09-2024,North,Cola_Zero,730,45,32850,0,0,25.32,3.03,0
22-09-2024,South,Cola_Classic,1150,40,46000,0,0,24.12,0.07,0
22-09-2024,South,Cola_Zero,720,45,32400,0,0,26,1.62,0
22-09-2024,East,Cola_Classic,1213,40,48520,0,0,24.52,0.26,0
22-09-2024,East,Cola_Zero,785,40.98,32166.49,1,8.94,21.8,1.27,0
22-09-2024,West,Cola_Classic,1226,40,49040,0,0,31.32,0.17,0
22-09-2024,West,Cola_Zero,894,39.61,35411.8,1,11.98,22.28,0.18,0
23-09-2024,North,Cola_Classic,1373,35.26,48412.39,1,11.85,23.79,1.03,0
23-09-2024,North,Cola_Zero,923,40.73,37589.4,1,9.5,26.97,1.27,0
23-09-2024,South,Cola_Classic,1057,40,42280,0,0,22.79,1.98,0
23-09-2024,South,Cola_Zero,709,45,31905,0,0,22.27,0.43,0
23-09-2024,East,Cola_Classic,1176,40,47040,0,0,28,0.18,0
23-09-2024,East,Cola_Zero,655,45,29475,0,0,23.32,2.1,0
23-09-2024,West,Cola_Classic,1488,32.86,48888.35,1,17.86,23.13,0.82,0
23-09-2024,West,Cola_Zero,710,45,31950,0,0,21.42,0.38,0
24-09-2024,North,Cola_Classic,1636,32.61,53357.57,1,18.46,24.88,1.25,0
24-09-2024,North,Cola_Zero,772,45,34740,0,0,27.46,2.46,0
24-09-2024,South,Cola_Classic,1100,40,44000,0,0,25.75,0.88,0
24-09-2024,South,Cola_Zero,860,39.63,34080.05,1,11.94,21.39,0.21,0
24-09-2024,East,Cola_Classic,1020,40,40800,0,0,19.92,0.14,0
24-09-2024,East,Cola_Zero,728,41.86,30475.12,1,6.97,20.98,2.01,0
24-09-2024,West,Cola_Classic,1229,40,49160,0,0,27.9,0.54,0
24-09-2024,West,Cola_Zero,702,45,31590,0,0,28.71,1.22,0
25-09-2024,North,Cola_Classic,1076,40,43040,0,0,19.88,0.96,0
25-09-2024,North,Cola_Zero,798,45,35910,0,0,24.47,0.77,0
25-09-2024,South,Cola_Classic,1117,40,44680,0,0,24.09,3.32,0
25-09-2024,South,Cola_Zero,683,45,30735,0,0,20.64,0.33,0
25-09-2024,East,Cola_Classic,1157,40,46280,0,0,25.41,0.74,0
25-09-2024,East,Cola_Zero,731,42.72,31230.39,1,5.06,24.95,1.22,0
25-09-2024,West,Cola_Classic,1113,40,44520,0,0,28.26,2.22,0
25-09-2024,West,Cola_Zero,781,45,35145,0,0,26.44,2.35,0
26-09-2024,North,Cola_Classic,1188,40,47520,0,0,24.08,0.2,0
26-09-2024,North,Cola_Zero,627,45,28215,0,0,20.42,0.26,0
26-09-2024,South,Cola_Classic,960,40,38400,0,0,20.42,0.58,0
26-09-2024,South,Cola_Zero,912,38.62,35225.12,1,14.17,25.05,1.44,0
26-09-2024,East,Cola_Classic,918,40,36720,0,0,20.83,3.08,0
26-09-2024,East,Cola_Zero,769,45,34605,0,0,22.5,1.51,0
26-09-2024,West,Cola_Classic,887,40,35480,0,0,22.66,2.61,0
26-09-2024,West,Cola_Zero,692,45,31140,0,0,26.88,0.86,0
27-09-2024,North,Cola_Classic,1021,40,40840,0,0,22.33,0.6,0
27-09-2024,North,Cola_Zero,869,42.66,37068.71,1,5.21,24.42,0.26,0
27-09-2024,South,Cola_Classic,1125,40,45000,0,0,23.93,1.26,0
27-09-2024,South,Cola_Zero,814,41.63,33885.41,1,7.49,23.64,1.59,0
27-09-2024,East,Cola_Classic,1219,40,48760,0,0,25.58,1.46,0
27-09-2024,East,Cola_Zero,770,45,34650,0,0,26.95,1.26,0
27-09-2024,West,Cola_Classic,1256,40,50240,0,0,28.91,0.44,0
27-09-2024,West,Cola_Zero,720,45,32400,0,0,22.47,0.73,0
28-09-2024,North,Cola_Classic,1008,40,40320,0,0,23.65,0.76,0
28-09-2024,North,Cola_Zero,960,36.12,34675.2,1,19.73,25.26,1.7,0
28-09-2024,South,Cola_Classic,1149,40,45960,0,0,26.55,1.09,0
28-09-2024,South,Cola_Zero,774,45,34830,0,0,22.37,1.57,0
28-09-2024,East,Cola_Classic,978,40,39120,0,0,25.31,5.86,0
28-09-2024,East,Cola_Zero,839,37.82,31734.25,1,15.95,19.34,1.94,0
28-09-2024,West,Cola_Classic,1160,40,46400,0,0,24.84,1.4,0
28-09-2024,West,Cola_Zero,911,40.11,36538.49,1,10.87,25.76,1.34,0
29-09-2024,North,Cola_Classic,1236,40,49440,0,0,27.95,0.2,0
29-09-2024,North,Cola_Zero,768,40.36,30996.73,1,10.31,21.65,0.1,0
29-09-2024,South,Cola_Classic,1130,40,45200,0,0,27.14,0.5,0
29-09-2024,South,Cola_Zero,829,45,37305,0,0,28.74,0.26,0
29-09-2024,East,Cola_Classic,1500,34.27,51399.11,1,14.33,28.99,0.36,0
29-09-2024,East,Cola_Zero,726,45,32670,0,0,24.47,1.26,0
29-09-2024,West,Cola_Classic,1138,40,45520,0,0,29.17,1.79,0
29-09-2024,West,Cola_Zero,612,45,27540,0,0,22.59,2.42,0
30-09-2024,North,Cola_Classic,1024,40,40960,0,0,22.88,0.57,0
30-09-2024,North,Cola_Zero,725,45,32625,0,0,24.66,1.04,0
30-09-2024,South,Cola_Classic,1061,40,42440,0,0,19.75,1.42,0
30-09-2024,South,Cola_Zero,719,45,32355,0,0,25.8,2.03,0
30-09-2024,East,Cola_Classic,1108,40,44320,0,0,24.24,0.96,0
30-09-2024,East,Cola_Zero,595,45,26775,0,0,22.34,0.92,0
30-09-2024,West,Cola_Classic,1141,40,45640,0,0,26.7,0.2,0
30-09-2024,West,Cola_Zero,736,45,33120,0,0,23.81,0.66,0
01-10-2024,North,Cola_Classic,1173,40,46920,0,0,26.35,0.33,1
01-10-2024,North,Cola_Zero,732,45,32940,0,0,23.33,0.45,1
01-10-2024,South,Cola_Classic,1181,40,47240,0,0,27.29,0.22,1
01-10-2024,South,Cola_Zero,773,45,34785,0,0,24.37,0.22,1
01-10-2024,East,Cola_Classic,1108,40,44320,0,0,23.22,1.6,1
01-10-2024,East,Cola_Zero,795,45,35775,0,0,28.49,0.21,1
01-10-2024,West,Cola_Classic,1128,40,45120,0,0,23.91,0.34,1
01-10-2024,West,Cola_Zero,983,36.57,35946.93,1,18.74,22,0.25,1
02-10-2024,North,Cola_Classic,1119,40,44760,0,0,25.12,0.01,1
02-10-2024,North,Cola_Zero,958,39.34,37683.79,1,12.59,25.5,0.59,1
02-10-2024,South,Cola_Classic,1129,40,45160,0,0,23.44,0.11,1
02-10-2024,South,Cola_Zero,627,45,28215,0,0,23.95,4.72,1
02-10-2024,East,Cola_Classic,1233,40,49320,0,0,28.25,1.72,1
02-10-2024,East,Cola_Zero,859,38.3,32902.26,1,14.88,19.05,0.45,1
02-10-2024,West,Cola_Classic,1169,40,46760,0,0,28.58,0.89,1
02-10-2024,West,Cola_Zero,793,45,35685,0,0,24.79,0.83,1
03-10-2024,North,Cola_Classic,1121,40,44840,0,0,20.35,1.6,1
03-10-2024,North,Cola_Zero,743,45,33435,0,0,20.04,0.96,1
03-10-2024,South,Cola_Classic,1128,40,45120,0,0,22.83,2.21,1
03-10-2024,South,Cola_Zero,934,40.3,37643.79,1,10.44,29.58,0.09,1
03-10-2024,East,Cola_Classic,1141,40,45640,0,0,25.56,0.16,1
03-10-2024,East,Cola_Zero,799,45,35955,0,0,21.22,0.05,1
03-10-2024,West,Cola_Classic,1183,40,47320,0,0,24.83,1.11,1
03-10-2024,West,Cola_Zero,907,38.85,35234.5,1,13.67,24.86,0.14,1
04-10-2024,North,Cola_Classic,1250,40,50000,0,0,28.6,0.31,1
04-10-2024,North,Cola_Zero,786,45,35370,0,0,25.47,1.06,1
04-10-2024,South,Cola_Classic,1187,40,47480,0,0,27,0.26,1
04-10-2024,South,Cola_Zero,703,45,31635,0,0,22.21,1.44,1
04-10-2024,East,Cola_Classic,1112,40,44480,0,0,27.42,1.36,1
04-10-2024,East,Cola_Zero,698,45,31410,0,0,22.05,0.39,1
04-10-2024,West,Cola_Classic,1136,40,45440,0,0,20.48,0.35,1
04-10-2024,West,Cola_Zero,842,41.19,34684.89,1,8.46,21.11,1.25,1
05-10-2024,North,Cola_Classic,1061,40,42440,0,0,23.52,0.21,1
05-10-2024,North,Cola_Zero,861,45,38745,0,0,31.11,1.85,1
05-10-2024,South,Cola_Classic,1157,40,46280,0,0,25.74,0.76,1
05-10-2024,South,Cola_Zero,775,45,34875,0,0,30.66,0.66,1
05-10-2024,East,Cola_Classic,1120,40,44800,0,0,24.49,1.71,1
05-10-2024,East,Cola_Zero,745,45,33525,0,0,27.65,0.56,1
05-10-2024,West,Cola_Classic,1155,40,46200,0,0,24.96,0.78,1
05-10-2024,West,Cola_Zero,1093,36.26,39636.65,1,19.41,25.22,0.79,1
06-10-2024,North,Cola_Classic,1172,40,46880,0,0,26.97,1.3,1
06-10-2024,North,Cola_Zero,821,45,36945,0,0,24.86,0.96,1
06-10-2024,South,Cola_Classic,1208,40,48320,0,0,26.38,1.19,1
06-10-2024,South,Cola_Zero,669,45,30105,0,0,20.83,2.96,1
06-10-2024,East,Cola_Classic,1572,33.09,52022.97,1,17.27,25.57,0.27,1
06-10-2024,East,Cola_Zero,824,40.55,33416.81,1,9.88,19.94,0.55,1
06-10-2024,West,Cola_Classic,1253,40,50120,0,0,28.18,0.8,1
06-10-2024,West,Cola_Zero,805,45,36225,0,0,29.59,1.16,1
07-10-2024,North,Cola_Classic,1043,40,41720,0,0,24.36,0.4,1
07-10-2024,North,Cola_Zero,722,42.23,30492.73,1,6.15,22.23,0.68,1
07-10-2024,South,Cola_Classic,1076,40,43040,0,0,24.44,0.81,1
07-10-2024,South,Cola_Zero,905,38.12,34495.12,1,15.3,19.04,2.05,1
07-10-2024,East,Cola_Classic,1101,40,44040,0,0,27.79,1.18,1
07-10-2024,East,Cola_Zero,733,45,32985,0,0,21.28,0.26,1
07-10-2024,West,Cola_Classic,1170,40,46800,0,0,24.94,1.6,1
07-10-2024,West,Cola_Zero,689,45,31005,0,0,27.3,0.35,1
08-10-2024,North,Cola_Classic,1011,40,40440,0,0,18.24,1.26,1
08-10-2024,North,Cola_Zero,746,45,33570,0,0,26.12,2.81,1
08-10-2024,South,Cola_Classic,1399,32.71,45764.17,1,18.22,22.67,0.26,1
08-10-2024,South,Cola_Zero,789,41.72,32916.71,1,7.29,21.45,0.25,1
08-10-2024,East,Cola_Classic,1082,40,43280,0,0,23.08,0.85,1
08-10-2024,East,Cola_Zero,1039,37.58,39041.43,1,16.5,27.68,0.69,1
08-10-2024,West,Cola_Classic,1244,40,49760,0,0,29.41,0.32,1
08-10-2024,West,Cola_Zero,701,45,31545,0,0,27.86,0.49,1
09-10-2024,North,Cola_Classic,1182,40,47280,0,0,26.28,0.42,1
09-10-2024,North,Cola_Zero,810,45,36450,0,0,27.86,1.15,1
09-10-2024,South,Cola_Classic,1092,40,43680,0,0,25.45,0.53,1
09-10-2024,South,Cola_Zero,730,42.45,30987.42,1,5.67,19.88,0.15,1
09-10-2024,East,Cola_Classic,1116,40,44640,0,0,21.62,0.87,1
09-10-2024,East,Cola_Zero,891,45,40095,0,0,27.51,0.12,1
09-10-2024,West,Cola_Classic,1249,40,49960,0,0,25.03,1.22,1
09-10-2024,West,Cola_Zero,721,45,32445,0,0,25.2,0.07,1
10-10-2024,North,Cola_Classic,1496,32.12,48052.06,1,19.7,23.65,0.02,1
10-10-2024,North,Cola_Zero,878,40.65,35688.61,1,9.67,23.52,1.26,1
10-10-2024,South,Cola_Classic,1246,40,49840,0,0,27.64,0.09,1
10-10-2024,South,Cola_Zero,893,45,40185,0,0,25.73,0.2,1
10-10-2024,East,Cola_Classic,1386,32.02,44373.14,1,19.96,19.61,0.07,1
10-10-2024,East,Cola_Zero,697,45,31365,0,0,23.57,2.22,1
10-10-2024,West,Cola_Classic,1443,32.31,46621.38,1,19.23,25.07,1.03,1
10-10-2024,West,Cola_Zero,758,45,34110,0,0,24.6,0.75,1
11-10-2024,North,Cola_Classic,1149,40,45960,0,0,24.19,1.21,1
11-10-2024,North,Cola_Zero,849,45,38205,0,0,25.24,0.33,1
11-10-2024,South,Cola_Classic,1230,40,49200,0,0,29.63,0.38,1
11-10-2024,South,Cola_Zero,802,45,36090,0,0,24.79,0.28,1
11-10-2024,East,Cola_Classic,1223,35.17,43008.53,1,12.08,19.77,0.55,1
11-10-2024,East,Cola_Zero,655,45,29475,0,0,19.45,1.36,1
11-10-2024,West,Cola_Classic,1084,40,43360,0,0,26.92,2.02,1
11-10-2024,West,Cola_Zero,709,45,31905,0,0,26.71,0.97,1
12-10-2024,North,Cola_Classic,1162,40,46480,0,0,24.22,1.95,1
12-10-2024,North,Cola_Zero,776,45,34920,0,0,26.88,0.18,1
12-10-2024,South,Cola_Classic,1119,40,44760,0,0,24.5,0.16,1
12-10-2024,South,Cola_Zero,790,45,35550,0,0,25.49,2.23,1
12-10-2024,East,Cola_Classic,1120,40,44800,0,0,23.75,0.63,1
12-10-2024,East,Cola_Zero,652,45,29340,0,0,23.74,0.77,1
12-10-2024,West,Cola_Classic,1467,37.4,54872.98,1,6.49,29.18,0.07,1
12-10-2024,West,Cola_Zero,717,45,32265,0,0,23.28,0.2,1
13-10-2024,North,Cola_Classic,1119,37.38,41822.91,1,6.56,20.83,0.18,1
13-10-2024,North,Cola_Zero,663,45,29835,0,0,20.18,0.1,1
13-10-2024,South,Cola_Classic,1326,34.76,46093.18,1,13.1,24.7,0.07,1
13-10-2024,South,Cola_Zero,711,45,31995,0,0,22.8,0.2,1
13-10-2024,East,Cola_Classic,1158,40,46320,0,0,23.54,0.12,1
13-10-2024,East,Cola_Zero,748,45,33660,0,0,22.42,0.33,1
13-10-2024,West,Cola_Classic,1081,40,43240,0,0,23.29,0.04,1
13-10-2024,West,Cola_Zero,757,45,34065,0,0,29.21,0.85,1
14-10-2024,North,Cola_Classic,1362,34.27,46674.04,1,14.33,21.25,0.54,1
14-10-2024,North,Cola_Zero,799,45,35955,0,0,32.52,2.73,1
14-10-2024,South,Cola_Classic,1209,40,48360,0,0,24.94,0.12,1
14-10-2024,South,Cola_Zero,772,45,34740,0,0,22.01,2.18,1
14-10-2024,East,Cola_Classic,1087,40,43480,0,0,26.76,5.16,1
14-10-2024,East,Cola_Zero,700,45,31500,0,0,23.91,1.44,1
14-10-2024,West,Cola_Classic,1157,40,46280,0,0,19.97,1.29,1
14-10-2024,West,Cola_Zero,838,40.71,34110.82,1,9.54,27.04,2.46,1
15-10-2024,North,Cola_Classic,1056,40,42240,0,0,22.31,0.29,1
15-10-2024,North,Cola_Zero,735,45,33075,0,0,20.29,0.95,1
15-10-2024,South,Cola_Classic,1056,40,42240,0,0,25.29,0.72,1
15-10-2024,South,Cola_Zero,745,45,33525,0,0,23.69,0.45,1
15-10-2024,East,Cola_Classic,1159,40,46360,0,0,24.31,0.51,1
15-10-2024,East,Cola_Zero,736,45,33120,0,0,28.46,0.29,1
15-10-2024,West,Cola_Classic,1372,36.37,49893.99,1,9.09,24.23,0.28,1
15-10-2024,West,Cola_Zero,793,45,35685,0,0,23.63,0.41,1
16-10-2024,North,Cola_Classic,1098,40,43920,0,0,24.25,2,1
16-10-2024,North,Cola_Zero,766,45,34470,0,0,22.76,0.09,1
16-10-2024,South,Cola_Classic,1145,40,45800,0,0,27.27,0.26,1
16-10-2024,South,Cola_Zero,722,45,32490,0,0,25.49,0.31,1
16-10-2024,East,Cola_Classic,1407,36.26,51019.92,1,9.35,28.36,0.58,1
16-10-2024,East,Cola_Zero,824,45,37080,0,0,28.64,0.57,1
16-10-2024,West,Cola_Classic,1116,40,44640,0,0,26.46,0.07,1
16-10-2024,West,Cola_Zero,720,45,32400,0,0,23.1,0.42,1
17-10-2024,North,Cola_Classic,1312,37.82,49614.84,1,5.46,26.96,0.32,1
17-10-2024,North,Cola_Zero,776,45,34920,0,0,25.42,0.12,1
17-10-2024,South,Cola_Classic,1165,40,46600,0,0,21.31,0.7,1
17-10-2024,South,Cola_Zero,971,39.91,38755.92,1,11.3,26.01,0.13,1
17-10-2024,East,Cola_Classic,1022,40,40880,0,0,20.38,0.34,1
17-10-2024,East,Cola_Zero,734,45,33030,0,0,26.21,1.93,1
17-10-2024,West,Cola_Classic,1133,40,45320,0,0,24.17,0.91,1
17-10-2024,West,Cola_Zero,700,45,31500,0,0,21.08,0.41,1
18-10-2024,North,Cola_Classic,1707,32.02,54650.87,1,19.96,27.09,1.23,1
18-10-2024,North,Cola_Zero,962,37.76,36326.72,1,16.09,24.28,0.42,1
18-10-2024,South,Cola_Classic,1145,40,45800,0,0,28.44,1.38,1
18-10-2024,South,Cola_Zero,711,45,31995,0,0,27.68,0.13,1
18-10-2024,East,Cola_Classic,1199,40,47960,0,0,24.45,1.94,1
18-10-2024,East,Cola_Zero,974,36.72,35765.04,1,18.4,22.77,0.66,1
18-10-2024,West,Cola_Classic,1575,32.29,50861.33,1,19.27,24.68,1.01,1
18-10-2024,West,Cola_Zero,788,45,35460,0,0,27.99,0.03,1
19-10-2024,North,Cola_Classic,1185,40,47400,0,0,24.07,0.14,1
19-10-2024,North,Cola_Zero,811,45,36495,0,0,27.17,1.02,1
19-10-2024,South,Cola_Classic,1349,32.95,44442.98,1,17.64,23.7,0.1,1
19-10-2024,South,Cola_Zero,725,45,32625,0,0,21.26,1.04,1
19-10-2024,East,Cola_Classic,1381,37.97,52437.06,1,5.07,26.78,0.05,1
19-10-2024,East,Cola_Zero,867,41.23,35750.3,1,8.37,23.69,0.76,1
19-10-2024,West,Cola_Classic,1069,40,42760,0,0,21.94,1.82,1
19-10-2024,West,Cola_Zero,915,39.1,35777.5,1,13.11,23.93,2.03,1
20-10-2024,North,Cola_Classic,1098,40,43920,0,0,24.94,1.31,1
20-10-2024,North,Cola_Zero,734,45,33030,0,0,25.38,1.03,1
20-10-2024,South,Cola_Classic,1138,40,45520,0,0,26.87,0.65,1
20-10-2024,South,Cola_Zero,718,45,32310,0,0,19.66,0.29,1
20-10-2024,East,Cola_Classic,966,40,38640,0,0,23.93,1.36,1
20-10-2024,East,Cola_Zero,755,45,33975,0,0,24.5,0.46,1
20-10-2024,West,Cola_Classic,1220,40,48800,0,0,28.92,2.64,1
20-10-2024,West,Cola_Zero,731,45,32895,0,0,27.62,1.23,1
21-10-2024,North,Cola_Classic,1347,36.77,49526.61,1,8.08,23.89,0.65,1
21-10-2024,North,Cola_Zero,920,45,41400,0,0,28.32,0.05,1
21-10-2024,South,Cola_Classic,1040,40,41600,0,0,20.69,0.04,1
21-10-2024,South,Cola_Zero,799,45,35955,0,0,23.3,0.39,1
21-10-2024,East,Cola_Classic,1254,37.75,47338.77,1,5.62,24.7,2.89,1
21-10-2024,East,Cola_Zero,713,45,32085,0,0,23.85,2.64,1
21-10-2024,West,Cola_Classic,1048,40,41920,0,0,21.6,2.91,1
21-10-2024,West,Cola_Zero,684,45,30780,0,0,20.96,0.36,1
22-10-2024,North,Cola_Classic,1408,34.05,47939.74,1,14.88,24.64,1.24,1
22-10-2024,North,Cola_Zero,633,45,28485,0,0,25.69,0.56,1
22-10-2024,South,Cola_Classic,1533,35.02,53690.26,1,12.44,26.67,0.65,1
22-10-2024,South,Cola_Zero,738,45,33210,0,0,22.73,1.43,1
22-10-2024,East,Cola_Classic,1241,36.69,45535.11,1,8.27,18.7,0.12,1
22-10-2024,East,Cola_Zero,759,45,34155,0,0,23.63,0.11,1
22-10-2024,West,Cola_Classic,1195,40,47800,0,0,28.78,0.21,1
22-10-2024,West,Cola_Zero,743,45,33435,0,0,23.14,0.26,1
23-10-2024,North,Cola_Classic,1114,40,44560,0,0,27.27,0.14,1
23-10-2024,North,Cola_Zero,816,40.54,33082.35,1,9.91,25.82,0.05,1
23-10-2024,South,Cola_Classic,1372,35.36,48517.09,1,11.59,22.34,1.03,1
23-10-2024,South,Cola_Zero,782,45,35190,0,0,22.56,2.71,1
23-10-2024,East,Cola_Classic,1483,32.79,48629.44,1,18.02,19.48,0.06,1
23-10-2024,East,Cola_Zero,986,36.33,35816.92,1,19.28,23.91,0.93,1
23-10-2024,West,Cola_Classic,1130,40,45200,0,0,27.01,2.32,1
23-10-2024,West,Cola_Zero,739,45,33255,0,0,24.44,0.66,1
24-10-2024,North,Cola_Classic,937,40,37480,0,0,17.42,2.16,1
24-10-2024,North,Cola_Zero,860,45,38700,0,0,29.83,0.91,1
24-10-2024,South,Cola_Classic,1417,34.39,48725.44,1,14.03,24.29,0.82,1
24-10-2024,South,Cola_Zero,716,45,32220,0,0,25.95,0.25,1
24-10-2024,East,Cola_Classic,1124,40,44960,0,0,23.13,0.82,1
24-10-2024,East,Cola_Zero,873,45,39285,0,0,28.66,0.92,1
24-10-2024,West,Cola_Classic,1273,40,50920,0,0,30.51,0.48,1
24-10-2024,West,Cola_Zero,727,45,32715,0,0,28.09,0.26,1
25-10-2024,North,Cola_Classic,1169,40,46760,0,0,24.34,2.09,1
25-10-2024,North,Cola_Zero,991,36.82,36491.7,1,18.17,21.18,0.66,1
25-10-2024,South,Cola_Classic,1109,40,44360,0,0,27.05,0.79,1
25-10-2024,South,Cola_Zero,730,45,32850,0,0,22.82,0.01,1
25-10-2024,East,Cola_Classic,1238,35.06,43404.9,1,12.35,19.73,0.78,1
25-10-2024,East,Cola_Zero,766,45,34470,0,0,27.18,1.94,1
25-10-2024,West,Cola_Classic,1231,40,49240,0,0,29.02,0.14,1
25-10-2024,West,Cola_Zero,808,45,36360,0,0,26.54,0.6,1
26-10-2024,North,Cola_Classic,1023,40,40920,0,0,17.62,0.73,1
26-10-2024,North,Cola_Zero,829,45,37305,0,0,29.96,1.49,1
26-10-2024,South,Cola_Classic,1034,40,41360,0,0,23.7,0.07,1
26-10-2024,South,Cola_Zero,761,45,34245,0,0,25.23,0.17,1
26-10-2024,East,Cola_Classic,1008,40,40320,0,0,18.54,0.23,1
26-10-2024,East,Cola_Zero,861,45,38745,0,0,27.19,1.85,1
26-10-2024,West,Cola_Classic,1166,40,46640,0,0,25.76,0.31,1
26-10-2024,West,Cola_Zero,592,45,26640,0,0,22.53,0.09,1
27-10-2024,North,Cola_Classic,1117,37.27,41631.43,1,6.82,17.87,0.72,1
27-10-2024,North,Cola_Zero,999,36.07,36037.58,1,19.84,24.83,1.7,1
27-10-2024,South,Cola_Classic,1054,40,42160,0,0,22.59,1.85,1
27-10-2024,South,Cola_Zero,927,37.94,35170.91,1,15.69,26.8,3.46,1
27-10-2024,East,Cola_Classic,1479,35.53,52547.52,1,11.18,26.83,0.2,1
27-10-2024,East,Cola_Zero,783,45,35235,0,0,26.33,1.98,1
27-10-2024,West,Cola_Classic,883,40,35320,0,0,15.89,2.29,1
27-10-2024,West,Cola_Zero,843,45,37935,0,0,27.12,2.55,1
28-10-2024,North,Cola_Classic,1136,40,45440,0,0,25.33,1.36,1
28-10-2024,North,Cola_Zero,753,45,33885,0,0,26.17,0.41,1
28-10-2024,South,Cola_Classic,1193,40,47720,0,0,30.1,0.05,1
28-10-2024,South,Cola_Zero,727,45,32715,0,0,26.23,1.83,1
28-10-2024,East,Cola_Classic,1105,40,44200,0,0,28.48,1.34,1
28-10-2024,East,Cola_Zero,634,45,28530,0,0,19.71,0.91,1
28-10-2024,West,Cola_Classic,1203,35.15,42282.97,1,12.13,20.23,0.11,1
28-10-2024,West,Cola_Zero,952,37.56,35758.79,1,16.53,22.61,0.3,1
29-10-2024,North,Cola_Classic,1035,40,41400,0,0,23.62,0.26,1
29-10-2024,North,Cola_Zero,800,45,36000,0,0,27.32,0.49,1
29-10-2024,South,Cola_Classic,1045,40,41800,0,0,25.37,2.55,1
29-10-2024,South,Cola_Zero,701,45,31545,0,0,23.11,0.76,1
29-10-2024,East,Cola_Classic,1191,40,47640,0,0,24.62,0.62,1
29-10-2024,East,Cola_Zero,818,40.59,33201.46,1,9.8,25.26,0.76,1
29-10-2024,West,Cola_Classic,1393,36.18,50393.94,1,9.56,26.65,0.18,1
29-10-2024,West,Cola_Zero,834,45,37530,0,0,23.69,0.08,1
30-10-2024,North,Cola_Classic,1126,40,45040,0,0,24.58,0.5,1
30-10-2024,North,Cola_Zero,1096,40.73,44636.06,1,9.5,32.16,0.99,1
30-10-2024,South,Cola_Classic,1546,33.43,51680.4,1,16.43,23.82,1.3,1
30-10-2024,South,Cola_Zero,785,45,35325,0,0,24.03,2.45,1
30-10-2024,East,Cola_Classic,1343,35.6,47804.34,1,11.01,22.49,1.03,1
30-10-2024,East,Cola_Zero,828,45,37260,0,0,31.55,0.77,1
30-10-2024,West,Cola_Classic,1120,40,44800,0,0,26.19,1.95,1
30-10-2024,West,Cola_Zero,705,45,31725,0,0,28.45,0.75,1
31-10-2024,North,Cola_Classic,1142,40,45680,0,0,23.25,4.02,1
